m_id,m_gametext
41574,"['戦技の魂、抜魂の粉塵、 その他ソウルが一定の割合で 手に入る抽占箱 （この抽占箱に含まれる戦技の魂） ユーニィⅠ/ガートルードⅠ/オルベリクⅠ/ティティⅠ/ロンドⅠ/ヘルミニアⅠ/タイタスⅠ/アーギュストⅠ','','','','','','','','','','','']"
41503,"['A fortune box that grants a Bewitching Soul.','','','','','','','','','','','']"
41504,"['A fortune box that grants a Tainted Soul.','','','','','','','','','','','']"
41505,"['A fortune box that grants a Lovely Soul.','','','','','','','','','','','']"
41578,"['妙技の魂、抜魂の粉塵、 その他ソウルが一定の割合で 手に入る抽占箱 （この抽占箱に含まれる妙技の魂） ソフィアⅠ/ギルデロイⅠ/ミロードⅠ/リネットⅠ/ロンドⅠ/ヘルミニアⅠ/タイタスⅠ/アーギュストⅠ','','','','','','','','','','','']"
41579,"['妙技の魂、抜魂の粉塵、 その他ソウルが一定の割合で 手に入る抽占箱 （この抽占箱に含まれる妙技の魂） ヒースコートⅠ/リュミスⅠ/ティティⅠ/ステッドⅠ/ティキレンⅠ/カージェスⅠ/グロッサムⅠ/リシャールⅠ','','','','','','','','','','','']"
41580,"['妙技の魂、抜魂の粉塵、 その他ソウルが一定の割合で 手に入る抽占箱 （この抽占箱に含まれる妙技の魂） モルルッソⅠ/プリムロゼⅠ/オルベリクⅠ/ユーニィⅠ/ラースⅠ/ガートルードⅠ/ヘイズⅠ/ニーナラーナⅠ','','','','','','','','','','','']"
41062,"['Dust that can remove a soul. Can be used from the Change Souls menu.','','','','','','','','','','','']"
41101,"['Can be traded for an item at the Exchange.','','','','','','','','','','','']"
41102,"['Can be traded for a soul shard.','','','','','','','','','','','']"
41103,"['Can be traded for a soul shard.','','','','','','','','','','','']"
41104,"['Can be traded for a soul shard.','','','','','','','','','','','']"
41273,"['A fortune box that grants 9 Obsidian, 9 Ebony Horns, 9 Ebony Logs, and 9 Sacred Flamegrass.','','','','','','','','','','','']"
41274,"['A fortune box that grants 15 Meteorites, 15 Dragonbone Shards, 15 Logs of Life, and 15 Starfall Grass.','','','','','','','','','','','']"
41506,"['Can be traded for an item at the Exchange.','','','','','','','','','','','']"
42615,"['Can be traded for an item at the Exchange.','','','','','','','','','','','']"
42056,"[""A mysterious flame that enhances a keeper's HP. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42057,"[""A mysterious flame that enhances a keeper's SP. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42058,"[""A mysterious flame that enhances a keeper's Phys. Atk. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42059,"[""A mysterious flame that enhances a keeper's Phys. Def. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42060,"[""A mysterious flame that enhances a keeper's Elem. Atk. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42061,"[""A mysterious flame that enhances a keeper's Elem. Def. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42062,"[""A mysterious flame that enhances a keeper's Spd. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42063,"[""A mysterious flame that enhances a keeper's Crit. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42064,"[""A mysterious flame that draws forth a keeper's powers. Can be used from the emberbeast log."",'','','','','','','','','','','']"
42065,"['A mysterious flame cherished by keepers. Can be used from the emberbeast log.','','','','','','','','','','','']"
42069,"['A mysterious flame used to empower divine beasts. Can be used from the emberbeast log.','','','','','','','','','','','']"
42422,"['A mysterious flame used to limit break divine beasts. Can be used from the emberbeast log.','','','','','','','','','','','']"
42411,"['Can be traded for an item at the Exchange.','','','','','','','','','','','']"
43075,"['Letter from Sazantos to Pontiff Julius','','','','','','','','','','','']"
43081,"['Pontiff Julius  If you are reading this, then human hope has triumphed over my ideal world.  I think perhaps there is some small part of me that desires this outcome.  Here I will record my life experiences and my final wish. I pray you will read until the very end.  From the moment I was born, I was bound to be this world\'s guardian.  As inheritor of the gift of the Blue Flame, I was to become the Flameguard, upholding justice and safekeeping the divine rings.  I never once questioned my fate. I wielded my sword and the Blue Flame without a single doubt in my mind.  However, my heart became clouded over time.  When I rescued that woman from the noble of Everhold, only to see her displeasure at being forced to return to her meager life...  When I was unable to save the princess who stood against King Pardis III\'s tyranny...  And when I learned the truth of what happened to my mother...  Though I gained your permission to incinerate the church\'s darkest recesses, the cloud over my heart never cleared.  Yet my duty had not changed.  I continued to use my Blue Flame to purge evil whenever it reared its ugly head.  For that was my life purpose.  Then one day, the world transformed around me.  The dark power that flowed into me when I came in contact with Ceraphina\'s flame gave rise to my very first desire.  And that desire in turn unveiled to me a rage deeper than any I had ever felt.  Once awakened to these emotions, I developed a hatred for this contradictory world, an unfathomable sorrow over my mother\'s plight, and a strong contempt for the foolishness of people.  My formerly gray world became dyed in every kind of greed and sentiment, turning into a nauseating kaleidoscope of color.  This excited me—convicted me.  ""I will purge this world of all desire.""  That was the very first goal I held in life—my first dream.  How ironic that the power of darkness should be the one to nudge me down the path toward humanity.  These newfound feelings simultaneously confused, disgusted, and elated me.  Thus did I resolve to follow wherever they led.  I murdered people, desecrated the dead, and attempted to recreate the entire world all for the sake of my ideals.  As one who devoted myself to the eradication of all evil, I know that I can no longer be saved after succumbing to this greed.  Yet, if the blessing of the Sacred Flame truly exists in this world...  Then I believe Rondo, who continues to cling to hope, is suited to being its next protector.  And when that time comes...  I pray you\'ll support him wholeheartedly.','','','','','','','','','','','']"
1900001,"['交換所で各種アイテムと交換できる','','','','','','','','','','','']"
1000156,"['Can be traded for an item at the Exchange.','','','','','','','','','','','']"
1000160,"['Can be traded for an item at the Exchange. Expires: 2023/9/8 6:59 (UTC)','','','','','','','','','','','']"
1000312,"['Can be traded for an item at the Exchange. Expires: 2024/9/6 6:59 (UTC)','','','','','','','','','','','']"
1000168,"['Can be used to skip ads for ""Find the crafty cait!"" and ""Find the cait treasure!""','','','','','','','','','','','']"
1000170,"['Can be traded for an item at the Exchange.','','','','','','','','','','','']"
1000090,"[""Molrusso's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000091,"[""Nicola's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000092,"[""Harley's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000093,"[""Molu's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000094,"[""Kersjes's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000095,"[""Jillmeila's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000096,"[""Soleil's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000097,"[""Falco's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000109,"[""W'ludai's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000117,"[""Joshua's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000118,"[""Hayes's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000119,"[""Chloe's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000120,"[""Nona's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000121,"[""Eleonora's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000167,"[""Cerna's Blessed Guidance may be carried out with this seal to guide a ★★★★ traveler."",'','','','','','','','','','','']"
1000158,"[""Cecily's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000165,"[""Serenoa's Blessed Guidance may be carried out with this seal to guide a ★★★☆☆ traveler."",'','','','','','','','','','','']"
1000163,"[""Promme's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
1000180,"[""Paula's Blessed Guidance may be carried out with this seal to guide a ★★★★ traveler."",'','','','','','','','','','','']"
1000181,"[""Efrain's Blessed Guidance may be carried out with this seal to guide a ★★★★ traveler."",'','','','','','','','','','','']"
1000182,"[""Aedelgard's Blessed Guidance may be carried out with this seal to guide a ★★★★☆ traveler."",'','','','','','','','','','','']"
